2theta	Theorical peaks	2theta	I	2theta	I
deg	Intensity	deg	(a.u.)	deg	(a.u.)
2H-WSe2	2H-WSe2	x=15,d=21%	x=15,d=21%	x=0,d=4%	x=0,d=4%
		49.34	0.0036330608537693	62.74525	0.00261792914464666
		49.36	0.00242204056917953	62.77155	0.00163926404384419
		49.38	0.00242204056917953	62.79785	0.00200626345664514
		49.4	9.08265213442325E-4	62.82415	0.00305832844000786
		49.42	0.00181653042688465	62.85045	0.00269132902720694
		49.44	0.00211928549803209	62.87675	0.00264239577216672
		49.46	0.00151377535573721	62.90305	0.00269132902720694
		49.48	0.00272479564032698	62.92935	0.00151693090624389
		49.5	0.00302755071147442	62.95565	0.00225092973184576
		49.52	0.00272479564032698	62.98195	0.00227539635936582
		49.54	0.00242204056917953	63.00825	0.00212859659424545
		49.56	0.00272479564032698	63.03455	0.00247112937952633
		49.58	0.0036330608537693	63.06085	0.00141906439616363
		49.6	0.0036330608537693	63.08715	0.00227539635936582
		49.62	0.00211928549803209	63.11345	0.00269132902720694
		49.64	0.00151377535573721	63.13975	0.00320512820512822
		49.66	0.00181653042688465	63.16605	0.00266686239968678
		49.68	0.00302755071147442	63.19235	0.0018349970640047
		49.7	0.00242204056917953	63.21865	0.00389019377568993
		49.72	0.00211928549803209	63.24495	0.00168819729888432
		49.74	0.00454132606721163	63.27125	0.00266686239968678
		49.76	0.00333030578262186	63.29755	0.0031561949500881
		49.78	0.00181653042688465	63.32385	0.00286259541984737
		49.8	0.00302755071147442	63.35015	0.00291152867488749
		49.82	0.00272479564032698	63.37645	0.00259346251712659
		49.84	0.00211928549803209	63.40275	0.0024221961244862
		49.86	0.00181653042688465	63.42905	0.00281366216480724
		49.88	0.00211928549803209	63.45535	0.00227539635936582
		49.9	0.00211928549803209	63.48165	0.00188393031904482
		49.92	0.00151377535573721	63.50795	0.00269132902720694
		49.94	9.08265213442325E-4	63.53425	0.00232432961440595
		49.96	0.00211928549803209	63.56055	0.00232432961440595
		49.98	0.00272479564032698	63.58685	0.00264239577216672
		50	0.00302755071147442	63.61315	0.00340086122528871
		50.02	0.00211928549803209	63.63945	0.00234879624192601
		50.04	0.00121102028458977	63.66575	0.00249559600704635
		50.06	0.0036330608537693	63.69205	0.00229986298688589
		50.08	9.08265213442325E-4	63.71835	0.00254452926208647
		50.1	0.00333030578262186	63.74465	0.00185946369152476
		50.12	0.00181653042688465	63.77095	0.00159033078880407
		50.14	0.00302755071147442	63.79725	0.00254452926208647
		50.16	0.00151377535573721	63.82355	0.00237326286944607
		50.18	0.00211928549803209	63.84985	0.00193286357408495
		50.2	0.00151377535573721	63.87615	0.00252006263456641
		50.22	0.00272479564032698	63.90245	0.00303386181248779
		50.24	0.00181653042688465	63.92875	0.00269132902720694
		50.26	0.00333030578262186	63.95505	0.00237326286944607
		50.28	0.00151377535573721	63.98135	0.00266686239968678
		50.3	0.00121102028458977	64.00765	0.00286259541984737
		50.32	0.00211928549803209	64.03395	0.00305832844000786
		50.34	0.00211928549803209	64.06025	0.00293599530240755
		50.36	0.00242204056917953	64.08655	7.33998825601882E-4
		50.38	0.00333030578262186	64.11285	0.00188393031904482
		50.4	0.00151377535573721	64.13915	0.00198179682912508
		50.42	0.00121102028458977	64.16545	0.00137013114112351
		50.44	0.00121102028458977	64.19175	0.00156586416128401
		50.46	0.00211928549803209	64.21805	0.00286259541984737
		50.48	0.00211928549803209	64.24435	0.00335192797024859
		50.5	0.00121102028458977	64.27065	0.00259346251712659
		50.52	0.00272479564032698	64.29695	0.00225092973184576
		50.54	0.00272479564032698	64.32325	0.00276472890976712
		50.56	0.0036330608537693	64.34955	0.00281366216480724
		50.58	0.00211928549803209	64.37585	0.00244666275200627
		50.6	0.00121102028458977	64.40215	0.00252006263456641
		50.62	0.00151377535573721	64.42845	0.00200626345664514
		50.64	0.00242204056917953	64.45475	0.00266686239968678
		50.66	0.00333030578262186	64.48105	0.00234879624192601
		50.68	0.00151377535573721	64.50735	0.00254452926208647
		50.7	0.00423857099606418	64.53365	0.00357212761792914
		50.72	0.00211928549803209	64.55995	0.00264239577216672
		50.74	0.00181653042688465	64.58625	0.00281366216480724
		50.76	0.00121102028458977	64.61255	0.00327852808768841
		50.78	0.00151377535573721	64.63885	0.00293599530240755
		50.8	0.00242204056917953	64.66515	0.00384126052064981
		50.82	0.00242204056917953	64.69145	0.00264239577216672
		50.84	0.00393581592491674	64.71775	0.00318066157760816
		50.86	0.00272479564032698	64.74405	0.00178606380896457
		50.88	0.00423857099606418	64.77035	0.0024221961244862
		50.9	0.0036330608537693	64.79665	0.00327852808768841
		50.92	0.00302755071147442	64.82295	0.00313172832256804
		50.94	0.00302755071147442	64.84925	0.00293599530240755
		50.96	0.00242204056917953	64.87555	0.00335192797024859
		50.98	0.0036330608537693	64.90185	0.00269132902720694
		51	0.00333030578262186	64.92815	0.00198179682912508
		51.02	0.00211928549803209	64.95445	0.00342532785280877
		51.04	0.00272479564032698	64.98075	0.0031561949500881
		51.06	0.00181653042688465	65.00705	0.00178606380896457
		51.08	0.00302755071147442	65.03335	0.00188393031904482
		51.1	0.00393581592491674	65.05965	0.00296046192992761
		51.12	0.00181653042688465	65.08595	0.00229986298688589
		51.14	0.00302755071147442	65.11225	0.00173713055392445
		51.16	0.00393581592491674	65.13855	0.00293599530240755
		51.18	0.00242204056917953	65.16485	0.00185946369152476
		51.2	0.00211928549803209	65.19115	0.00254452926208647
		51.22	0.00181653042688465	65.21745	0.00225092973184576
		51.24	0.00272479564032698	65.24375	0.00239772949696614
		51.26	0.00333030578262186	65.27005	0.0022264631043257
		51.28	0.00181653042688465	65.29635	0.00205519671168526
		51.3	0.00302755071147442	65.32265	0.00264239577216672
		51.32	0.00181653042688465	65.34895	0.0031561949500881
		51.34	9.08265213442325E-4	65.37525	0.0031561949500881
		51.36	0.00333030578262186	65.40155	0.00264239577216672
		51.38	0.00151377535573721	65.42785	0.00296046192992761
		51.4	0.00423857099606418	65.45415	0.00264239577216672
		51.42	0.00242204056917953	65.48045	0.00249559600704635
		51.44	0.00302755071147442	65.50675	0.00308279506752792
		51.46	0.00272479564032698	65.53305	0.00274026228224706
		51.48	0.00181653042688465	65.55935	0.00354766099040908
		51.5	0.00242204056917953	65.58565	0.00188393031904482
		51.52	0.00302755071147442	65.61195	0.00347426110784889
		51.54	0.00333030578262186	65.63825	0.00318066157760816
		51.56	0.00333030578262186	65.66455	0.00308279506752792
		51.58	0.00423857099606418	65.69085	0.00291152867488749
		51.6	0.00121102028458977	65.71715	0.0020307300841652
		51.62	0.00333030578262186	65.74345	0.00261792914464666
		51.64	0.00242204056917953	65.76975	0.00264239577216672
		51.66	0.00242204056917953	65.79605	0.00322959483264828
		51.68	0.00272479564032698	65.82235	0.00322959483264828
		51.7	0.00302755071147442	65.84865	0.00281366216480724
		51.72	0.00211928549803209	65.87495	0.00276472890976712
		51.74	0.00272479564032698	65.90125	0.00278919553728718
		51.76	0.00302755071147442	65.92755	0.00303386181248779
		51.78	0.00181653042688465	65.95385	0.00344979448032883
		51.8	0.00302755071147442	65.98015	0.00232432961440595
		51.82	0.00211928549803209	66.00645	0.00220199647680564
		51.84	0.00333030578262186	66.03275	0.00357212761792914
		51.86	0.00151377535573721	66.05905	0.0040369935408103
		51.88	0.00272479564032698	66.08535	0.0041593266784106
		51.9	0.00423857099606418	66.11165	0.00376786063808963
		51.92	0.00302755071147442	66.13795	0.00396359365825012
		51.94	0.00242204056917953	66.16425	0.00533372479937364
		51.96	0.00272479564032698	66.19055	0.00349872773536896
		51.98	0.00454132606721163	66.21685	0.00398806028577018
		52	0.00393581592491674	66.24315	0.00494225875905266
		52.02	0.00423857099606418	66.26945	0.00435505969857119
		52.04	0.00302755071147442	66.29575	0.00496672538657272
		52.06	0.00302755071147442	66.32205	0.00501565864161284
		52.08	0.00333030578262186	66.34835	0.00496672538657272
		52.1	0.00272479564032698	66.37465	0.00445292620865144
		52.12	0.00514683620950651	66.40095	0.00474652573889217
		52.14	0.00302755071147442	66.42725	0.00386572714816987
		52.16	0.00333030578262186	66.45355	0.00442845958113138
		52.18	0.00423857099606418	66.47985	0.00264239577216672
		52.2	0.00242204056917953	66.50615	0.00379232726560969
		52.22	0.00333030578262186	66.53245	0.00325406146016834
		52.24	0.00302755071147442	66.55875	0.00256899588960653
		52.26	0.00333030578262186	66.58505	0.00379232726560969
		52.28	0.00605510142294883	66.61135	0.00335192797024859
		52.3	0.00454132606721163	66.63765	0.00318066157760816
		52.32	0.00302755071147442	66.66395	0.0037189273830495
		52.34	0.00242204056917953	66.69025	0.00349872773536896
		52.36	0.00393581592491674	66.71655	0.00305832844000786
		52.38	0.00333030578262186	66.74285	0.00305832844000786
		52.4	0.00454132606721163	66.76915	0.00229986298688589
		52.42	0.00302755071147442	66.79545	0.00256899588960653
		52.44	0.00423857099606418	66.82175	0.00261792914464666
		52.46	0.00333030578262186	66.84805	0.0031561949500881
		52.48	0.00575234635180139	66.87435	0.00215306322176552
		52.5	0.00302755071147442	66.90065	0.0020307300841652
		52.52	0.00514683620950651	66.92695	0.00276472890976712
		52.54	0.00605510142294883	66.95325	0.00159033078880407
		52.56	0.0108991825613079	66.97955	0.00318066157760816
		52.58	0.0108991825613079	67.00585	0.00259346251712659
		52.6	0.00817438692098093	67.03215	0.00193286357408495
		52.62	0.00756887677868604	67.05845	0.0024221961244862
		52.64	0.00605510142294883	67.08475	0.00340086122528871
		52.66	0.00877989706327581	67.11105	0.00198179682912508
		52.68	0.00635785649409628	67.13735	0.00207966333920532
		52.7	0.00575234635180139	67.16365	0.00234879624192601
		52.72	0.00484408113835907	67.18995	0.00266686239968678
		52.74	0.0036330608537693	67.21625	0.00313172832256804
		52.76	0.00454132606721163	67.24255	0.00283812879232731
		52.78	0.00454132606721163	67.26885	0.00374339401056956
		52.8	0.00272479564032698	67.29515	0.00217752984928558
		52.82	0.00272479564032698	67.32145	0.00261792914464666
		52.84	0.00211928549803209	67.34775	0.00318066157760816
		52.86	0.0036330608537693	67.37405	0.00335192797024859
		52.88	0.00333030578262186	67.40035	0.00261792914464666
		52.9	0.00302755071147442	67.42665	0.00220199647680564
		52.92	0.00333030578262186	67.45295	0.00327852808768841
		52.94	0.00484408113835907	67.47925	0.00261792914464666
		52.96	0.00514683620950651	67.50555	0.00249559600704635
		52.98	0.00423857099606418	67.53185	0.00293599530240755
		53	0.00393581592491674	67.55815	0.00332746134272853
		53.02	0.00393581592491674	67.58445	0.00288706204736743
		53.04	0.00544959128065395	67.61075	0.00247112937952633
		53.06	0.00484408113835907	67.63705	0.00229986298688589
		53.08	0.00484408113835907	67.66335	0.00149246427872383
		53.1	0.0036330608537693	67.68965	0.00200626345664514
		53.12	0.00484408113835907	67.71595	0.00318066157760816
		53.14	0.00302755071147442	67.74225	0.00256899588960653
		53.16	0.00484408113835907	67.76855	0.00193286357408495
		53.18	0.00393581592491674	67.79485	0.00154139753376395
		53.2	0.00242204056917953	67.82115	0.00247112937952633
		53.22	0.00151377535573721	67.84745	0.00234879624192601
		53.24	0.00756887677868604	67.87375	0.00193286357408495
		53.26	0.00393581592491674	67.90005	0.00200626345664514
		53.28	0.00423857099606418	67.92635	0.00198179682912508
		53.3	0.00454132606721163	67.95265	0.00278919553728718
		53.32	0.00575234635180139	67.97895	0.00137013114112351
		53.34	0.00393581592491674	68.00525	0.00247112937952633
		53.36	0.00272479564032698	68.03155	0.00188393031904482
		53.38	0.00484408113835907	68.05785	0.00244666275200627
		53.4	0.00544959128065395	68.08415	0.00305832844000786
		53.42	0.0036330608537693	68.11045	0.00168819729888432
		53.44	0.00393581592491674	68.13675	0.0022264631043257
		53.46	0.00575234635180139	68.16305	0.00190839694656488
		53.48	0.0036330608537693	68.18935	0.0024221961244862
		53.5	0.00575234635180139	68.21565	0.00259346251712659
		53.52	0.00423857099606418	68.24195	0.00286259541984737
		53.54	0.00393581592491674	68.26825	0.00195733020160501
		53.56	0.00454132606721163	68.29455	0.00178606380896457
		53.58	0.00605510142294883	68.32085	0.00146799765120376
		53.6	0.00544959128065395	68.34715	0.00266686239968678
		53.62	0.00575234635180139	68.37345	0.00247112937952633
		53.64	0.00635785649409628	68.39975	0.00298492855744767
		53.66	0.00393581592491674	68.42605	0.00225092973184576
		53.68	0.0036330608537693	68.45235	0.0018349970640047
		53.7	0.00393581592491674	68.47865	0.0018349970640047
		53.72	0.00605510142294883	68.50495	0.00205519671168526
		53.74	0.00514683620950651	68.53125	0.00244666275200627
		53.76	0.00423857099606418	68.55755	0.002715795654727
		53.78	0.0072661217075386	68.58385	0.00193286357408495
		53.8	0.00454132606721163	68.61015	9.54198473282443E-4
		53.82	0.00908265213442325	68.63645	0.00156586416128401
		53.84	0.00393581592491674	68.66275	0.00107653161088276
		53.86	0.00514683620950651	68.68905	0.00190839694656488
		53.88	0.00575234635180139	68.71535	0.00217752984928558
		53.9	0.00575234635180139	68.74165	0.00176159718144451
		53.92	0.00635785649409628	68.76795	0.00166373067136426
		53.94	0.00484408113835907	68.79425	0.00156586416128401
		53.96	0.00514683620950651	68.82055	0.0018349970640047
		53.98	0.00635785649409628	68.84685	0.00281366216480724
		54	0.00847714199212837	68.87315	0.00122333137600313
		54.02	0.00333030578262186	68.89945	0.00205519671168526
		54.04	0.00333030578262186	68.92575	0.00188393031904482
		54.06	0.00484408113835907	68.95205	0.00193286357408495
		54.08	0.00696336663639116	68.97835	0.0020307300841652
		54.1	0.00635785649409628	69.00465	0.00166373067136426
		54.12	0.00484408113835907	69.03095	0.00181053043648463
		54.14	0.00544959128065395	69.05725	0.00220199647680564
		54.16	0.00605510142294883	69.08355	0.00176159718144451
		54.18	0.00635785649409628	69.10985	0.00220199647680564
		54.2	0.00544959128065395	69.13615	0.00269132902720694
		54.22	0.0072661217075386	69.16245	0.002715795654727
		54.24	0.00544959128065395	69.18875	0.00207966333920532
		54.26	0.00514683620950651	69.21505	0.00254452926208647
		54.28	0.00423857099606418	69.24135	0.00276472890976712
		54.3	0.0072661217075386	69.26765	0.00283812879232731
		54.32	0.00454132606721163	69.29395	0.00212859659424545
		54.34	0.00423857099606418	69.32025	0.00252006263456641
		54.36	0.00938540720557069	69.34655	0.00310726169504798
		54.38	0.00696336663639116	69.37285	0.00239772949696614
		54.4	0.00605510142294883	69.39915	0.00276472890976712
		54.42	0.00787163184983349	69.42545	0.00239772949696614
		54.44	0.00756887677868604	69.45175	0.00362106087296926
		54.46	0.00484408113835907	69.47805	0.00332746134272853
		54.48	0.00666061156524372	69.50435	0.00237326286944607
		54.5	0.00484408113835907	69.53065	0.00286259541984737
		54.52	0.00756887677868604	69.55695	0.00210412996672538
		54.54	0.00696336663639116	69.58325	0.00232432961440595
		54.56	0.00756887677868604	69.60955	0.00303386181248779
		54.58	0.0072661217075386	69.63585	0.00269132902720694
		54.6	0.00756887677868604	69.66215	0.00362106087296926
		54.62	0.00605510142294883	69.68845	0.00313172832256804
		54.64	0.00605510142294883	69.71475	0.00229986298688589
		54.66	0.00999091734786558	69.74105	0.00374339401056956
		54.68	0.00938540720557069	69.76735	0.00185946369152476
		54.7	0.00847714199212837	69.79365	0.00256899588960653
		54.72	0.00938540720557069	69.81995	0.00217752984928558
		54.74	0.00968816227671813	69.84625	0.00266686239968678
		54.76	0.0136239782016349	69.87255	0.00276472890976712
		54.78	0.00756887677868604	69.89885	0.00190839694656488
		54.8	0.0121102028458977	69.92515	0.00181053043648463
		54.82	0.0184680593399939	69.95145	0.00254452926208647
		54.84	0.020587344838026	69.97775	0.00259346251712659
		54.86	0.0211928549803209	70.00405	0.00261792914464666
		54.88	0.0239176506206479	70.03035	9.54198473282443E-4
		54.9	0.0257341810475325	70.05665	0.00200626345664514
		54.92	0.0305782621858916	70.08295	0.00278919553728718
		54.94	0.0402664244626097	70.10925	0.00234879624192601
		54.96	0.0460187708144111	70.13555	0.00232432961440595
		54.98	0.0435967302452316	70.16185	0.00237326286944607
		55	0.056917953375719	70.18815	0.00252006263456641
		55.02	0.0566151983045716	70.21445	0.00244666275200627
		55.04	0.0741749924311232	70.24075	0.00181053043648463
		55.06	0.0971843778383288	70.26705	0.00141906439616363
		55.08	0.159854677565849	70.29335	0.00269132902720694
		55.1	0.220405691795338	70.31965	0.00190839694656488
		55.12	0.340296699969725	70.34595	0.00176159718144451
		55.14	0.465637299424765	70.37225	0.00261792914464666
		55.16	0.597335755373902	70.39855	0.00171266392640439
		55.18	0.706327580986981	70.42485	0.00173713055392445
		55.2	0.755979412655162	70.45115	0.0037189273830495
		55.22	0.735089312745988	70.47745	0.00190839694656488
		55.24	0.693309112927642	70.50375	0.002715795654727
		55.26	0.598546775658492	70.53005	0.00190839694656488
		55.28	0.533454435361792	70.55635	0.00190839694656488
		55.3	0.487435664547381	70.58265	0.00154139753376395
		55.32	0.464729034211323	70.60895	0.00283812879232731
		55.34	0.455949137148047	70.63525	0.00146799765120376
		55.36	0.406600060551014	70.66155	0.00227539635936582
		55.38	0.411141386618226	70.68785	0.00190839694656488
		55.4	0.317287314562519	70.71415	0.00156586416128401
		55.42	0.241295791704511	70.74045	0.00146799765120376
		55.44	0.179231002119286	70.76675	0.00239772949696614
		55.46	0.12776264002422	70.79305	0.00220199647680564
		55.48	0.0941568271268544	70.81935	0.00198179682912508
		55.5	0.0729639721465335	70.84565	0.0018349970640047
		55.52	0.0402664244626097	70.87195	0.001174398120963
		55.54	0.0348168331819558	70.89825	0.00195733020160501
		55.56	0.0296699969724493	70.92455	0.0024221961244862
		55.58	0.0263396911898274	70.95085	0.00352319436288902
		55.6	0.0175597941265516	70.97715	0.00342532785280877
		55.62	0.0211928549803209	71.00345	0.00330299471520847
		55.64	0.0139267332727823	71.02975	0.002715795654727
		55.66	0.0172570390554042	71.05605	0.00300939518496773
		55.68	0.0127157129881926	71.08235	0.00327852808768841
		55.7	0.0139267332727823	71.10865	0.00288706204736743
		55.72	0.0151377535573721	71.13495	0.00337639459776865
		55.74	0.0136239782016349	71.16125	0.00229986298688589
		55.76	0.0154405086285195	71.18755	0.00305832844000786
		55.78	0.00968816227671813	71.21385	0.00357212761792914
		55.8	0.0124129579170451	71.24015	0.00428165981601101
		55.82	0.0139267332727823	71.26645	0.00545605793697394
		55.84	0.00999091734786558	71.29275	0.00594539048737526
		55.86	0.00817438692098093	71.31905	0.00802505382658056
		55.88	0.00544959128065395	71.34535	0.00932178508514389
		55.9	0.00817438692098093	71.37165	0.0103493834409865
		55.92	0.0105964274901605	71.39795	0.0111323155216285
		55.94	0.00787163184983349	71.42425	0.0108142493638677
		55.96	0.00968816227671813	71.45055	0.0131875122333137
		55.98	0.00605510142294883	71.47685	0.0155363084752398
		56	0.00605510142294883	71.50315	0.0176159718144451
		56.02	0.00877989706327581	71.52945	0.0210657662947739
		56.04	0.00635785649409628	71.55575	0.0215795654726952
		56.06	0.00666061156524372	71.58205	0.0228762967312585
		56.08	0.00787163184983349	71.60835	0.0228762967312585
		56.1	0.00484408113835907	71.63465	0.0218242317478959
		56.12	0.00605510142294883	71.66095	0.0217752984928558
		56.14	0.00696336663639116	71.68725	0.0213593658250147
		56.16	0.00575234635180139	71.71355	0.0188148365629282
		56.18	0.00484408113835907	71.73985	0.0201849677040517
		56.2	0.00514683620950651	71.76615	0.0190595028381288
		56.22	0.0072661217075386	71.79245	0.0168575063613231
		56.24	0.00454132606721163	71.81875	0.0157809747504404
		56.26	0.00666061156524372	71.84505	0.014435310236837
		56.28	0.00575234635180139	71.87135	0.0126003131728323
		56.3	0.00635785649409628	71.89765	0.012110980622431
		56.32	0.00666061156524372	71.92395	0.0108876492464279
		56.34	0.00817438692098093	71.95025	0.00973771775298493
		56.36	0.00484408113835907	71.97655	0.00880798590722251
		56.38	0.00575234635180139	72.00285	0.00751125464865927
		56.4	0.00242204056917953	72.02915	0.00653258954785673
		56.42	0.00696336663639116	72.05545	0.00516245840673321
		56.44	0.00514683620950651	72.08175	0.00596985711489532
		56.46	0.00514683620950651	72.10805	0.00555392444705419
		56.48	0.00423857099606418	72.13435	0.00513799177921315
		56.5	0.00605510142294883	72.16065	0.0040369935408103
		56.52	0.00393581592491674	72.18695	0.00550499119201406
		56.54	0.00605510142294883	72.21325	0.00550499119201406
		56.56	0.00272479564032698	72.23955	0.00428165981601101
		56.58	0.00272479564032698	72.26585	0.00474652573889217
		56.6	0.00454132606721163	72.29215	0.00528479154433351
		56.62	0.00575234635180139	72.31845	0.00560285770209431
		56.64	0.00272479564032698	72.34475	0.00496672538657272
		56.66	0.00393581592491674	72.37105	0.00631238990017618
		56.68	0.00484408113835907	72.39735	0.00778038755137994
		56.7	0.00393581592491674	72.42365	0.00976218438050499
		56.72	0.00544959128065395	72.44995	0.0115727148169896
		56.74	0.00454132606721163	72.47625	0.0140927774515561
		56.76	0.00302755071147442	72.50255	0.0186925034253279
		56.78	0.00272479564032698	72.52885	0.0222156977882169
		56.8	0.00454132606721163	72.55515	0.0295801526717558
		56.82	0.00484408113835907	72.58145	0.034008612252887
		56.84	0.00605510142294883	72.60775	0.0397338030925817
		56.86	0.00333030578262186	72.63405	0.0446271285965942
		56.88	0.00696336663639116	72.66035	0.0507193188490898
		56.9	0.00454132606721163	72.68665	0.0568604423566256
		56.92	0.00423857099606418	72.71295	0.0655460951262478
		56.94	0.00423857099606418	72.73925	0.0661822274417695
		56.96	0.00575234635180139	72.76555	0.0719318849089841
		56.98	0.00242204056917953	72.79185	0.0734732824427481
		57	0.00393581592491674	72.81815	0.073032883147387
		57.02	0.00454132606721163	72.84445	0.0707574867880212
		57.04	0.00484408113835907	72.87075	0.0696564885496183
		57.06	0.00544959128065395	72.89705	0.0701458211000195
		57.08	0.00484408113835907	72.92335	0.066793893129771
		57.1	0.00484408113835907	72.94965	0.0624143668036797
		57.12	0.00605510142294883	72.97595	0.0583284400078294
		57.14	0.0036330608537693	73.00225	0.0561264435310237
		57.16	0.00454132606721163	73.02855	0.0476120571540419
		57.18	0.00423857099606418	73.05485	0.043746330005872
		57.2	0.00514683620950651	73.08115	0.0379966725386573
		57.22	0.00302755071147442	73.10745	0.0322470150714425
		57.24	0.00423857099606418	73.13375	0.030069485222157
		57.26	0.00454132606721163	73.16005	0.0259835584263065
		57.28	0.00121102028458977	73.18635	0.0201849677040517
		57.3	0.00181653042688465	73.21265	0.0161969074182815
		57.32	0.00211928549803209	73.23895	0.0135055783910745
		57.34	0.00211928549803209	73.26525	0.0112791152867489
		57.36	0.00272479564032698	73.29155	0.0102025836758661
		57.38	0.00302755071147442	73.31785	0.00802505382658056
		57.4	0.00151377535573721	73.34415	0.00692405558817771
		57.42	0.0036330608537693	73.37045	0.00645918966529655
		57.44	0.00423857099606418	73.39675	0.00450185946369156
		57.46	0.00393581592491674	73.42305	0.00433059307105113
		57.48	0.00272479564032698	73.44935	0.00435505969857119
		57.5	0.00242204056917953	73.47565	0.00420825993345073
		57.52	0.00211928549803209	73.50195	0.00555392444705419
		57.54	0.00211928549803209	73.52825	0.00533372479937364
		57.56	0.00302755071147442	73.55455	0.00364552750048932
		57.58	0.00393581592491674	73.58085	0.00332746134272853
		57.6	0.00302755071147442	73.60715	0.00425719318849095
		57.62	0.00242204056917953	73.63345	0.00462419260129187
		57.64	0.00211928549803209	73.65975	0.00344979448032883
		57.66	0.00272479564032698	73.68605	0.00322959483264828
		57.68	0.00272479564032698	73.71235	0.0040369935408103
		57.7	0.00333030578262186	73.73865	0.00376786063808963
		57.72	0.0036330608537693	73.76495	0.00340086122528871
		57.74	0.00242204056917953	73.79125	0.00261792914464666
		57.76	0.0036330608537693	73.81755	0.00232432961440595
		57.78	0.00242204056917953	73.84385	0.00330299471520847
		57.8	0.00211928549803209	73.87015	0.00330299471520847
		57.82	0.00242204056917953	73.89645	0.00293599530240755
		57.84	0.00302755071147442	73.92275	0.00452632609121162
		57.86	0.00272479564032698	73.94905	0.00198179682912508
		57.88	0.00151377535573721	73.97535	0.00296046192992761
		57.9	0.00333030578262186	74.00165	0.0018349970640047
		57.92	0.00272479564032698	74.02795	0.00247112937952633
		57.94	0.00181653042688465	74.05425	0.00327852808768841
		57.96	0.00272479564032698	74.08055	0.00254452926208647
		57.98	0.00211928549803209	74.10685	0.00146799765120376
		58	0.00302755071147442	74.13315	0.00190839694656488
		58.02	0.00514683620950651	74.15945	0.00259346251712659
		58.04	0.00272479564032698	74.18575	0.00354766099040908
		58.06	0.00181653042688465	74.21205	0.00225092973184576
		58.08	0.00242204056917953	74.23835	0.00313172832256804
		58.1	0.00181653042688465	74.26465	0.00188393031904482
		58.12	0.00393581592491674	74.29095	0.00200626345664514
		58.14	0.00393581592491674	74.31725	0.00207966333920532
		58.16	0.00393581592491674	74.34355	0.00220199647680564
		58.18	0.00211928549803209	74.36985	0.00254452926208647
		58.2	0.0036330608537693	74.39615	0.00168819729888432
		58.22	0.00151377535573721	74.42245	0.00134566451360345
		58.24	0.00211928549803209	74.44875	0.00151693090624389
		58.26	0.00333030578262186	74.47505	0.002715795654727
		58.28	0.00211928549803209	74.50135	0.00200626345664514
		58.3	0.00181653042688465	74.52765	0.00266686239968678
		58.32	0.00242204056917953	74.55395	0.001174398120963
		58.34	0.00454132606721163	74.58025	0.00205519671168526
		58.36	0.00333030578262186	74.60655	0.00181053043648463
		58.38	0.00151377535573721	74.63285	0.00127226463104326
		58.4	0.00393581592491674	74.65915	0.00141906439616363
		58.42	0.00575234635180139	74.68545	0.00154139753376395
		58.44	0.00302755071147442	74.71175	0.00129673125856332
		58.46	0.00393581592491674	74.73805	0.00305832844000786
		58.48	0.00242204056917953	74.76435	0.00139459776864357
		58.5	0.00181653042688465	74.79065	0.00132119788608338
		58.52	0.00151377535573721	74.81695	0.00181053043648463
		58.54	0.00211928549803209	74.84325	0.00181053043648463
		58.56	0.00333030578262186	74.86955	0.00215306322176552
		58.58	0.00302755071147442	74.89585	0.00288706204736743
		58.6	0.00272479564032698	74.92215	0.00168819729888432
		58.62	0.00211928549803209	74.94845	0.00188393031904482
		58.64	0.00211928549803209	74.97475	0.00234879624192601
		58.66	0.00151377535573721	75.00105	0.00247112937952633
		58.68	0.00484408113835907	75.02735	0.00139459776864357
		58.7	0.00211928549803209	75.05365	0.00163926404384419
		58.72	0.00181653042688465	75.07995	0.0024221961244862
		58.74	0.00272479564032698	75.10625	0.00291152867488749
		58.76	0.00242204056917953	75.13255	0.0018349970640047
		58.78	0.00181653042688465	75.15885	0.00227539635936582
		58.8	0.00302755071147442	75.18515	0.00227539635936582
		58.82	0.00211928549803209	75.21145	0.00114993149344294
		58.84	0.00333030578262186	75.23775	0.00274026228224706
		58.86	0.00181653042688465	75.26405	0.00254452926208647
		58.88	0.00211928549803209	75.29035	0.00185946369152476
		58.9	0.00181653042688465	75.31665	0.00110099823840282
		58.92	0.00211928549803209	75.34295	0.00200626345664514
		58.94	0.00181653042688465	75.36925	0.00107653161088276
		58.96	0.00151377535573721	75.39555	0.00212859659424545
		58.98	9.08265213442325E-4	75.42185	0.00168819729888432
		59	0.00393581592491674	75.44815	0.00119886474848307
		59.02	0.0036330608537693	75.47445	0.001174398120963
		59.04	0.00272479564032698	75.50075	0.00161479741632413
		59.06	0.00302755071147442	75.52705	0.00137013114112351
		59.08	0.00181653042688465	75.55335	0.00163926404384419
		59.1	0.00333030578262186	75.57965	0.00259346251712659
		59.12	0.00211928549803209	75.60595	0.00195733020160501
		59.14	0.0036330608537693	75.63225	0.00232432961440595
		59.16	0.00333030578262186	75.65855	0.00239772949696614
		59.18	0.00302755071147442	75.68485	0.00181053043648463
		59.2	0.00151377535573721	75.71115	0.00212859659424545
		59.22	0.00211928549803209	75.73745	0.00215306322176552
		59.24	0.00302755071147442	75.76375	0.00151693090624389
		59.26	0.00242204056917953	75.79005	9.05265218242319E-4
